row_id,ground_truth,glove_f0,glove_f1,glove_f2,glove_f3,glove_f4,glove_f5,glove_f6,glove_f7,glove_f8,glove_f9,glove_f10,glove_f11,glove_f12,glove_f13,glove_f14,glove_f15,glove_f16,glove_f17,glove_f18,glove_f19,glove_f20,glove_f21,glove_f22,glove_f23,glove_f24,glove_f25,glove_f26,glove_f27,glove_f28,glove_f29,glove_f30,glove_f31,glove_f32,glove_f33,glove_f34,glove_f35,glove_f36,glove_f37,glove_f38,glove_f39,glove_f40,glove_f41,glove_f42,glove_f43,glove_f44,glove_f45,glove_f46,glove_f47,glove_f48,glove_f49,glove_f50,glove_f51,glove_f52,glove_f53,glove_f54,glove_f55,glove_f56,glove_f57,glove_f58,glove_f59,glove_f60,glove_f61,glove_f62,glove_f63,glove_f64,glove_f65,glove_f66,glove_f67,glove_f68,glove_f69,glove_f70,glove_f71,glove_f72,glove_f73,glove_f74,glove_f75,glove_f76,glove_f77,glove_f78,glove_f79,glove_f80,glove_f81,glove_f82,glove_f83,glove_f84,glove_f85,glove_f86,glove_f87,glove_f88,glove_f89,glove_f90,glove_f91,glove_f92,glove_f93,glove_f94,glove_f95,glove_f96,glove_f97,glove_f98,glove_f99
119,neutral,-0.1890484,0.41389418,-0.23907728,0.3430878,-0.028158186,-0.4022183,-0.16938987,-0.064068034,-0.11331405,0.3679563,-0.20409507,-0.38568622,0.0053306096,-0.16763915,0.09848439,-0.31163684,0.32117411,-0.07774325,-0.38512072,-0.04769889,0.055099856,0.044578094,0.3383008,-0.06821587,0.45301446,0.28051224,-0.074427634,-0.34250855,-0.093592964,0.195243,-0.40720025,0.42490736,-0.3863125,-0.14452335,-0.11804817,0.19594444,0.50670624,0.08932368,-0.39983764,-0.13285536,-0.2285786,-0.43312943,-0.12993516,-0.05533194,0.3096638,-0.04651849,0.23511526,-0.123197235,0.054582044,-0.7034533,-0.13355325,0.17968337,-0.17811708,1.0503737,-0.00037230758,-2.1190906,-0.08057479,-0.31667233,1.8502573,0.18450114,-0.17242546,0.39915568,-0.31473202,-0.03279733,0.5993213,-0.03125825,-0.07167267,0.36108944,0.37807593,0.0051942132,0.57118386,-0.43332928,-0.16004558,-0.4918257,0.057542615,-0.22538549,-0.47007418,0.15381385,-0.6457038,-0.1192986,0.85761565,-0.034716893,-0.07580656,0.4182884,-0.9775845,0.104216516,-0.04632727,-0.060918555,0.30411577,-0.027039947,-0.33520874,0.36716393,-0.1668741,-0.40510586,-0.4636082,0.15767632,0.20366241,-0.062416937,0.56774545,0.3193858
120,negative,-0.10880083,0.31087202,0.26708418,-0.15790787,-0.0070190644,-0.008102486,-0.06636337,-0.020726947,-0.031618662,-0.023991982,-0.016399458,0.04911098,-0.024359003,0.04988587,0.08411613,-0.021966005,0.20828371,0.016576407,-0.17720105,0.0037819708,0.08902343,-0.09926347,0.0828198,0.036103718,-0.05149539,-0.033892903,-0.20668405,-0.1821267,0.11860227,-0.105713725,-0.0058967816,0.12846456,0.008714789,-0.038162958,-0.039597098,0.1593524,-0.04085732,0.02915136,-0.0049485997,0.08219262,-0.38886452,-0.28878203,-0.13818333,-0.1051143,-0.080523126,-0.13787046,0.087291755,-0.044283133,-0.23281623,-0.41560277,-0.061469402,-0.08210665,0.126037,0.6265817,-0.09134691,-1.6309625,0.023812752,-0.053933747,1.0963508,0.2747335,-0.12569109,0.24884003,-0.10143731,-0.12321852,0.70656806,0.15054962,0.08938533,0.01486394,0.15735808,-0.16045883,0.088031664,-0.06138608,-0.3275427,-0.3153552,-0.15540977,-0.0005305672,-0.020365551,0.10948504,-0.53186554,0.085580006,0.25835276,0.006028333,-0.010671788,-0.06639714,-0.65397954,-0.07283384,-0.24151221,-0.126253,0.16704379,-0.2724448,0.019361153,-0.0514958,-0.013402273,0.06119162,-0.09656668,0.07123373,-0.048103407,-0.044494014,0.47426912,0.11745724
121,neutral,-0.09897149,-0.014770984,0.28789526,-0.37560987,0.06959416,-0.074085645,-0.07180378,-0.07769269,-0.15692268,0.049118884,0.07993213,0.012400518,-0.06709649,-0.0020977354,0.033642944,-0.077114806,0.045987427,-0.23892088,-0.39810008,0.07072034,0.24281643,-0.1484757,0.1987442,0.021645663,0.07136069,0.083947085,0.041067716,-0.2255205,0.12775452,0.09596275,-0.053536996,0.1642876,-0.10593284,0.25711247,-0.03583483,0.033595387,-0.057840563,0.0011922733,-0.028358627,-0.1269655,-0.70561385,0.04797333,0.14455266,0.0847688,0.2071729,-0.1317615,0.0033913634,-0.31011087,0.036866263,-0.23042116,0.29023296,0.03825514,0.023354378,0.6233281,-0.1013095,-1.7575897,-0.09001681,-0.20424192,1.1845129,0.36684573,-0.16158727,0.4736623,-0.09087071,-0.3176363,0.5908598,-0.13738182,0.07184568,0.26896793,-0.21976013,0.08513921,0.046981744,-0.045131553,-0.28977644,-0.27156338,-0.019265478,0.012248569,0.16970144,0.06028842,-0.7061457,0.111013696,0.56258863,-0.109564774,-0.08028479,0.04555312,-0.8641637,-0.07298207,0.035928827,-0.009615199,-0.17704658,-0.4094618,0.075445525,0.0022174339,-0.06932252,0.10826237,-0.24147205,0.42412952,0.056234773,-0.05573271,0.29779702,-0.036992665
123,negative,-0.1684711,-0.02908612,0.2865301,-0.2170322,-0.1368636,-0.311269,-0.21632221,0.05427107,-0.08813266,0.021913761,-0.01824238,-0.048419226,0.043146476,0.017005727,0.1379627,-0.069646254,-0.022991078,0.009688074,-0.24706565,-0.12489836,0.16210264,-0.050259367,-0.20990783,-0.072562054,-0.071524575,0.19486041,-0.12124033,-0.10086252,0.12777,0.015551813,0.07629514,0.3553823,-0.23728332,-0.051796567,-0.2470083,0.20892341,0.03944968,-0.03401711,0.0941809,-0.14287479,-0.15657586,-0.3709857,0.057764776,-0.1611125,0.019290954,0.12630439,-0.010921335,-0.038572315,-0.17032851,-0.54680246,0.12925214,0.12237054,0.07165018,0.67470294,0.0032563969,-1.5122197,0.13134341,-0.24879166,0.7492713,0.15845726,0.13571237,0.21422881,0.046247233,0.018858656,0.48230818,0.024923593,0.33729842,0.25068864,-0.015435277,-0.112549625,0.17302147,-0.031541996,-0.040457573,-0.276361,-0.07210202,0.02493003,-0.07193168,0.22099216,-0.40556526,0.044794805,0.6125666,-0.059356958,-0.25474533,-0.020809479,-0.50818217,-0.385528,6.520919e-05,0.23500949,0.041224796,-0.37103373,0.009205571,0.036048844,-0.19862196,-0.07626639,-0.35344186,0.1445031,0.23787916,-0.068581164,0.13372265,0.1446095
124,negative,-0.2842293,0.23751661,0.25502887,-0.11120384,-0.21361855,0.17271453,-0.2843617,-0.025375785,-0.014792906,-0.119181365,0.069371104,-0.07946057,0.19894105,0.1842537,-0.021333445,-0.28769666,0.27274075,0.1986122,-0.53488874,0.12935767,0.08197087,-0.05147493,0.14816397,-0.124539495,-0.15390374,-0.069859624,-0.15967655,-0.40969443,0.12562948,-0.19918688,0.023711318,0.5779942,-0.07836404,-0.1042816,-0.007684793,0.37482747,-0.010813327,0.15317793,0.13252495,-0.050650287,-0.37520424,-0.09822438,-0.0063234917,-0.3251543,-0.39110222,-0.15962584,0.015087854,-0.14065827,-0.0868853,-0.54545534,0.25962594,-0.14633168,0.07845574,0.72394574,-0.0068424535,-1.701693,0.0077374587,-0.05127324,1.1005299,0.47065377,-0.0644564,0.5577996,-0.05105198,-0.22931948,0.711171,-0.1291568,0.6212747,0.4794129,0.012402309,-0.03256259,-0.1421691,-0.008080286,-0.08151849,-0.3947217,-0.030326415,-0.0940588,-0.22422856,0.19089326,-0.5108365,0.1665287,0.3882935,-0.032445237,-0.2736758,-0.30450153,-1.2718296,-0.24748895,-0.22502322,-0.036720205,-0.037893705,-0.47634858,0.10343396,-0.24024338,-0.0015570763,-0.050058227,-0.22095783,0.12102031,-0.22581695,-0.42910096,0.22405744,0.14561206
126,negative,-0.24422301,0.20963153,0.29812074,-0.010461964,-0.06149982,-0.10986533,-0.1507239,-0.1813703,0.09667975,-0.0050584017,-0.061533805,0.036137786,-0.059190914,0.024123017,-0.036464803,-0.33471763,0.03178242,0.08124117,-0.33987442,0.1315442,0.11393737,-0.08820551,0.071208745,-0.04594704,0.10651953,-0.02945279,-0.14314169,-0.30471605,0.08976074,-0.15340513,0.10538463,0.23703,-0.16286029,-0.06473273,-0.104221076,0.16528311,0.10431593,0.09736178,-0.116293654,-0.04771404,-0.23619956,-0.070852354,0.027369073,-0.017782103,0.025970208,-0.053417087,0.15364498,-0.08073081,-0.19365081,-0.44662791,0.059947286,-0.08744032,0.12270702,0.70219207,0.0142704295,-1.4020869,0.027526181,-0.00021044753,0.8309951,0.1273039,-0.045013506,0.31871125,-0.109467946,-0.036003176,0.3551574,0.10101772,0.27326483,0.25324908,0.0473888,-0.24922048,0.07255329,-0.2627222,-0.30169177,-0.16222845,0.029970355,-0.0076144226,-0.15907557,0.21145251,-0.5509122,0.045905445,0.36702535,0.122436054,-0.2119492,0.062170655,-0.72113377,-0.082218654,-0.032514237,0.05704242,-0.082970835,-0.6398144,0.0675977,-0.11224846,0.04264137,-0.07606017,-0.31739795,-0.034806073,0.119425505,-0.28413525,0.2501327,-0.0060138027
128,neutral,-0.20020625,0.25427416,0.27472946,0.20063232,0.088671565,-0.4797903,-0.034652136,0.0062962496,0.068432115,0.42833814,0.0767053,-0.27045688,0.2626536,0.008183124,0.027947469,-0.0193702,0.19842985,0.15168725,-0.039542984,0.01161564,0.33587295,-0.12749259,0.24600762,-0.045048613,0.14029095,-0.09243649,-0.15781502,0.17402022,0.030238967,0.036932297,-0.2148923,0.18935865,-0.16222367,-0.071144074,0.16590829,0.09857463,0.15582095,-0.17812729,0.108806945,-0.047983136,-0.24105401,-0.24986447,0.015057981,-0.022464685,0.38293365,-0.18154602,0.15928541,-0.17423815,-0.14057252,-0.35835445,0.0626875,0.38255623,-0.03047317,0.8168122,0.057069335,-1.3695244,-0.04511155,-0.13810101,1.4130089,0.06025056,0.07003041,0.21236125,0.030797755,0.3703824,0.3058329,0.03807395,-0.0012751841,0.012007307,0.11740827,0.003928544,0.21173725,-0.3604208,0.19553158,-0.1299932,0.14579721,0.07554691,0.100196205,0.18545057,-0.71829027,0.06129303,0.71075565,0.092776194,-0.26604858,0.17275207,-0.7640238,-0.218813,0.21102521,-0.011705975,-0.02750459,-0.132072,-0.025342211,0.03115213,-0.17446886,-0.041580822,-0.21005498,0.060676627,-0.16176668,-0.089953475,0.36628252,-0.094887145
129,negative,-0.07414725,0.17549643,0.080075614,0.12957323,-0.041014224,-0.43579933,-0.1412105,0.10522561,-0.09443201,0.3578965,-0.14317651,-0.07177802,0.109337695,-0.03836484,0.084423654,0.006231388,-0.3022385,-0.051926628,-0.3768418,-0.11857139,0.4821,-0.14908545,0.21775723,-0.03662402,0.23826283,0.05314355,-0.22372721,-0.027388565,0.109421864,0.024843996,-0.18710011,0.011921628,-0.09482253,0.09001718,-0.10240211,-0.05444002,0.2720561,-0.19633636,-0.13926803,0.099719584,-0.41093248,-0.17096476,0.09223473,-0.07965079,0.3722451,-0.13885412,0.28897083,-0.118594564,0.0750076,-0.61303246,0.11093539,0.12280537,0.018231003,0.86855096,-0.15353316,-2.067548,-0.02870983,-0.23343013,1.4961475,0.3766475,-0.15819864,0.32522646,-0.16910408,-0.17562911,0.5947941,0.12985927,0.010659737,0.012240166,0.027458353,-0.1462569,0.049600344,-0.2890789,-0.38408083,-0.41253424,0.14410852,0.039381273,0.026230672,0.0385371,-0.7968388,0.1015969,0.78935194,-0.011522604,-0.39795655,0.01444529,-0.8326816,-0.28497264,0.078041114,0.01709565,0.09474849,-0.25060606,0.034478426,0.1400812,-0.40019146,-0.0106644565,-0.58735347,0.22539519,0.24424389,0.08585009,0.49711844,0.13813342
130,neutral,-0.08499532,0.14299904,0.30272666,0.026979484,0.0018073083,-0.32755587,-0.18138847,-0.07077612,-0.06688858,0.13420512,0.046882417,-0.093055,0.06415253,-0.046559483,-0.06259127,-0.1249667,-0.054288503,-0.05554197,-0.12527813,-0.034983866,0.23639965,-0.250032,0.08418627,0.033303875,0.017118335,0.20275043,-0.15563537,0.006782451,-0.043644644,-0.12740707,-0.041637585,0.26531422,-0.17961845,-0.116072364,-0.05146219,0.02504155,0.02218604,0.14064918,-0.11166337,-0.12748569,-0.18088682,-0.2783105,-0.09179982,-0.01943471,-0.0156928,-0.049295124,0.18097194,-0.054795105,-0.11071772,-0.5205696,0.23799214,0.13098693,0.023777174,0.6961013,-0.109961145,-1.5771683,0.054572344,-0.26015323,1.0897614,0.20002395,-0.013983281,0.18569574,-0.067945756,-0.046535656,0.46053267,0.059795037,0.15155853,-0.063878685,0.26721054,-0.10852324,0.11137891,-0.105866715,-0.051283855,-0.1843642,0.011150679,-0.21375103,0.003690739,-0.0089257285,-0.5986078,0.1834882,0.6140122,-0.006990081,-0.1041493,0.08514565,-0.7736273,-0.12933962,0.032066602,-0.14768904,-0.027194312,-0.43687734,-0.078423634,-0.07392993,-0.09356259,-0.08797101,-0.31519237,0.12299554,-7.316234e-05,-0.3881619,0.31103012,0.26638314
131,negative,0.05284412,0.015077212,0.20567353,-0.21420863,-0.16020639,0.16272132,-0.06892295,-0.062595256,0.2063836,-0.27520284,-0.0110715125,-0.021715054,0.17032835,-0.088011235,0.15803446,0.027978962,-0.21830694,0.16582547,-0.028663987,0.3483165,0.4150072,0.10699782,-0.17002285,-0.021592772,0.15826607,0.22428736,-0.05594667,-0.11842834,0.08103515,0.0034099885,-0.15467595,0.3393415,-0.11884277,-0.0786713,-0.033059873,0.25311053,-0.11926281,0.04380855,-0.035726313,-0.2457343,-0.03815603,0.092307575,-0.20190537,-0.19605193,-0.060200885,-0.13258561,-0.006296359,-0.050643485,0.248532,-0.32653943,0.015380624,0.03160884,0.17483613,0.48897249,-0.2529982,-1.1848673,0.035132058,-0.014737083,0.38310537,0.11308194,0.023779094,0.41787845,-0.5154931,0.056976125,0.5645,0.048461255,0.4090665,0.05452378,-0.23567808,-0.16482896,-0.06947705,0.10918047,-0.031452578,-0.022363462,0.051931076,0.3600079,-0.17479768,0.0013652077,-0.22439422,-0.15914486,0.124232225,-0.18433702,-0.52324647,0.00987904,-0.7860413,-0.32906955,0.03273153,-0.03839372,0.064830095,-0.20632815,-0.11834213,-0.029158222,-0.082538314,-0.13819097,0.079283826,-0.2325829,-0.032878377,-0.23730668,0.018731404,0.23694682
132,neutral,-0.2954264,-0.022347739,0.2008656,0.08439367,-0.1949276,0.23382306,-0.19287929,0.1003129,0.22791849,0.47707775,-0.11475793,-0.039256096,0.31293148,0.009942272,0.013520919,-0.24767856,0.027358564,-0.24708523,-0.5139824,0.24694058,0.50988126,-0.15552649,0.26486194,0.028567325,-0.17432696,-0.3164042,-0.2387983,-0.23764892,0.118077315,-0.11906117,0.008115852,-0.12381084,-0.11371537,0.18886572,-0.04308774,-0.09753045,0.23138186,0.15720122,0.15562652,0.006603168,-0.66455334,-0.1507553,0.039178394,-0.06129047,0.6489492,0.07678611,0.11190623,-0.11030341,-0.07919245,-0.4323426,0.04502191,0.010908955,0.015349951,0.80153924,-0.0133716175,-1.3258572,-0.100762494,-0.47598797,1.5235366,0.30297536,-0.040608983,0.30340478,0.14802277,-0.1695771,0.5150065,0.0010347652,-0.2139952,0.13033272,-0.12092367,0.06271202,-0.03871073,-0.48565945,-0.37836468,-0.44943553,0.3359101,0.16340223,0.17395122,0.43563834,-0.5360636,0.11347051,0.7522835,0.11050114,-0.47098392,0.18826163,-0.682323,-0.13496487,0.16705902,0.11810322,0.07575448,-0.107092924,0.3146668,-0.11191021,-0.1099218,-0.05111362,-0.74107313,0.3373936,-0.07681193,0.27426112,0.4014789,-0.0071770553
133,neutral,-0.07595392,0.065107755,0.26279742,-0.35891116,-0.253915,0.27879348,-0.01250687,0.20703231,-0.12552619,-0.21360566,0.065985106,-0.12644213,0.02192501,-0.1379292,0.13010442,-0.14695987,0.06534944,0.21142672,-0.23606949,-0.027661042,0.027157167,-0.13533942,0.08380507,-0.1862732,0.114488766,-0.16527198,-0.1808479,-0.21422225,0.2752881,-0.058872163,-0.26105446,0.3033623,0.008145374,0.09725814,-0.10329961,0.25071523,-0.1903891,0.06461935,0.24686486,-0.13634224,-0.29338288,-0.17101346,-0.04094578,-0.15039377,-0.17791179,-0.022201182,-0.088456936,-0.28349987,0.08437176,-0.5709881,0.07202967,-0.080425665,0.08800115,0.35100555,0.061942663,-1.6914313,-0.027325476,0.07025447,0.72028214,0.15514754,-0.26478067,0.54926133,-0.07923732,-0.032374084,0.32740226,-0.20327918,0.27106664,0.3270796,-0.3264596,-0.22321425,-0.033705946,-0.056405585,-0.28594843,-0.33169836,0.049309228,0.08206258,-0.14940424,-0.22577228,-0.1723797,-0.19373704,0.103538096,-0.34092504,-0.0029020875,-0.06598028,-0.59078,-0.09743268,-0.052585147,-0.062042315,-0.22408691,-0.20239875,0.102756895,-0.045817956,-0.084214635,-0.010346174,-0.26193064,0.032939482,-0.06512228,-0.13689287,0.2433435,0.264248
134,negative,0.0008767533,-0.04868453,0.24914946,0.16301025,-0.017017549,-0.2099833,-0.17012143,0.19050346,0.11322341,0.3966674,0.015624626,-0.17893271,0.28304252,0.19800645,-0.08055618,-0.1101577,0.023926841,-0.30563256,-0.7745146,-0.097058706,0.39483446,-0.23483592,0.060904864,-0.031706642,0.03228189,0.07632483,-0.30769277,-0.09634113,0.6664283,0.014199572,0.09207192,0.17573929,-0.28397796,0.24425891,-0.12662414,0.14486355,0.27726555,-0.19356476,-0.30292967,-0.026031876,-0.5544581,0.1024442,0.34886852,-0.027917529,0.24700923,-0.34061316,0.18818332,-0.030909456,-0.11718593,-0.55777377,0.26069245,0.12103843,0.20847242,0.83250195,-0.24844353,-1.5450853,0.07779745,-0.3216988,1.2751491,0.2380922,-0.044468895,0.112234734,-0.091202505,-0.23315823,0.4483735,0.019203,0.10513313,0.5519999,-0.33557695,-0.038793076,0.07663225,-0.4368185,-0.22633627,-0.5298174,0.00598762,0.264362,0.018448131,0.09836061,-0.86424106,0.089054994,0.6546178,-0.11854746,-0.22920662,0.05702714,-0.5125342,-0.08176623,0.14272608,0.22845976,0.19282842,-0.31857756,-0.001969789,-0.065517105,-0.31729007,0.31172025,-0.68855864,0.16242288,0.016720405,0.098431475,0.47258174,0.097319916
135,neutral,-0.36397967,-0.11963554,0.106985345,-0.00756209,-0.02417764,0.031752754,0.107064396,0.16488107,0.06219352,0.19729303,0.12039471,0.08561871,0.26918632,0.1601209,-0.009470981,-0.11282737,0.34022513,-0.27655822,-0.5423806,0.36350763,0.3966742,0.012753585,0.14901203,-0.027905459,-0.06456562,-0.18497212,-0.18109411,-0.0605005,0.20151484,-0.15815282,-0.08073141,-0.039883498,-0.10515919,0.14707246,0.10709688,-0.0745246,0.20111069,0.2101755,0.4254563,0.07403907,-0.4230931,-0.15189071,0.24710624,-0.042229775,0.21398306,0.0533644,-0.07858447,-0.00010524861,-0.099130295,-0.27153644,0.018093303,0.19369644,0.123701744,0.92356586,-0.052912004,-1.415152,-0.1542944,-0.18197177,1.4661156,0.3316516,0.048332777,0.57913035,0.15723605,-0.11327712,0.596651,-0.050748024,0.07867967,0.24675937,-0.16986582,0.31294605,0.030992873,-0.605441,-0.096162185,-0.394369,0.09213611,0.04663153,0.13014062,0.28800943,-0.6825339,0.1337703,0.41578573,0.21857317,-0.23013264,-0.051551986,-0.6177169,0.0164217,0.24573469,0.06934714,0.14449061,-0.16593084,0.12378239,-0.070362605,-0.007087931,0.23250516,-0.42264122,0.1476978,-0.099858806,-0.0063876277,0.30445397,-0.00740594
136,neutral,0.061360966,0.12129741,0.029385936,-0.25077125,0.26813272,-0.35430798,-0.19925801,0.14822002,0.1610106,0.07206862,0.061187677,0.103459515,0.36539173,-0.07903878,-0.10353004,-0.17254345,0.20151103,-0.121823356,-0.05288406,-0.20973627,0.4062823,-0.035797734,0.11826775,-0.05654928,0.0073526143,0.047798302,-0.5229002,0.13101852,0.18065861,0.025191346,-0.25019285,0.07039688,-0.1275356,-0.011346836,0.05033088,-0.012856303,0.02784893,0.0771206,-0.03268671,0.17779367,-0.34532782,-0.3524234,-0.024415625,-0.0063895048,0.27490932,0.1828595,0.06783567,-0.13251418,-0.09598866,-0.17119439,0.17219476,0.35031977,0.14412385,0.65843344,-0.4000678,-1.198174,-0.0034650494,-0.22040153,1.3096745,0.41574815,-0.44056085,0.23436421,0.114417166,-0.04744056,0.10129151,0.1288464,0.2031535,0.076358885,0.09823864,-0.29181996,0.056282915,-0.25351164,0.35247377,-0.047594693,0.040387616,0.07175013,0.062824965,-0.10495775,-0.5484334,0.1332567,0.58147866,-0.043610085,-0.09074828,0.30963054,-0.48042768,-0.16362868,0.12774773,0.13904788,0.0024361932,-0.27496538,-0.074462205,0.20288117,-0.44297564,-0.2986788,-0.26057765,0.29662374,-0.06000234,-0.071303345,0.2830282,0.058304977
137,neutral,0.053022496,0.33276224,0.26973054,-0.084741235,0.11547279,-0.70806813,-0.19263807,0.26450935,-0.05767389,0.114099376,-0.06436558,-0.07496367,0.2224427,-0.022653064,-0.02473808,-0.28085175,-0.24390002,-0.083759636,-0.20988046,-0.067612454,0.3907114,-0.20611659,0.2464703,0.21583685,0.2044093,0.08505544,-0.21578974,-0.25007266,0.20153973,0.05262327,-0.1686701,0.089531764,-0.25131884,-0.1700675,-0.1551849,0.2813162,0.11117359,-0.031271473,-0.19376424,-0.1772328,-0.28587097,-0.35980645,0.12372548,-0.1899021,0.21151122,-0.0010460117,0.0064484333,-0.29428062,-0.015056542,-0.8610717,0.0018438095,0.0288734,0.0736756,0.9672909,-0.17711379,-1.9808553,-0.34000883,-0.25743824,1.6194257,0.40559363,-0.02621567,0.16657999,-0.26848054,-0.2901119,0.5271147,0.15343094,0.20955585,-0.003878474,0.16712111,-0.2982756,0.20476128,-0.18204695,-0.22292742,-0.18634151,0.08756751,-0.04281286,-0.112575725,0.0015658491,-0.7570357,0.096174344,0.6706898,0.11589043,-0.453784,0.2416395,-0.9258129,-0.16979104,0.15912832,0.045231223,0.0020212308,-0.4161099,-0.045990057,0.18009597,-0.23600432,-0.13281839,-0.64534247,0.07855691,0.1928665,-0.05939303,0.47115344,-0.045079857
138,neutral,0.03738639,0.19461666,0.29044574,-0.06721336,0.1859697,-0.5801994,-0.44775084,0.0501227,0.053836916,-0.005445053,-0.048762612,0.18579632,-0.039377693,0.029315881,0.06939046,-0.23707946,-0.02481136,-0.0073305713,-0.107404076,-0.12234446,-0.014448747,-0.15021443,0.09547317,0.16823599,-0.13131759,-0.17117094,0.06457204,-0.3299049,-0.20514242,0.054456044,0.057185568,0.33449027,-0.32019228,-0.09917851,0.037562877,0.16945891,0.133448,-0.10747466,-0.2037853,-0.2090629,-0.20770963,-0.33998287,-0.019552339,-0.013803366,0.24024455,-0.09171514,0.09636422,-0.15335771,-0.248555,-0.6598979,-0.008957574,0.15001938,0.04437658,0.73194444,0.08816561,-1.5463611,0.048585355,-0.44126815,1.6153185,0.27777764,-0.0019368704,-0.17480901,-0.4134776,-0.07778287,0.54362226,0.0713265,-0.08119706,-0.01619726,0.5915352,-0.29641122,0.1505136,-0.27521563,-0.10972794,-0.08887135,0.07462579,-0.010789922,-0.23238441,0.063698605,-0.7858893,-0.14627269,0.7731132,0.021008886,-0.048140984,-0.0013885653,-0.83544195,-0.1035917,0.05545144,-0.052815627,0.11057917,-0.41617414,-0.052432884,0.22977693,-0.17714605,-0.44621027,-0.28898588,0.21881028,0.27660543,-0.19338125,0.60315734,0.12764646
143,neutral,-0.024344344,0.010764405,0.5544622,-0.07900252,-0.33216825,0.07340002,-0.09728704,0.06721995,-0.08991183,0.008706698,0.15924603,0.06756649,0.18844785,-0.05571963,0.22308253,-0.074549966,-0.1141026,0.11784863,0.049354073,0.27731693,0.26291692,0.20516835,0.05861706,-0.14472921,0.13272105,0.100044005,-0.066577695,-0.1403782,0.09670974,-0.1994631,-0.25202003,0.23008,-0.12759574,0.10086186,0.06685658,0.1071947,0.01129901,0.16606835,0.33638105,-0.14043207,-0.35331985,-0.20163116,-0.12769803,-0.13807312,0.02656509,-0.032907244,0.22574802,-0.030380277,-0.011217725,-0.46734378,0.09545192,0.25286153,0.20072757,0.77216834,0.15711312,-1.658954,0.108900614,0.10339327,1.2503097,0.23733556,-0.022633126,0.6117947,-0.17858408,-0.17967407,0.37878585,0.06355019,0.11476226,-0.028092766,-0.029262392,-0.12781183,-0.19317369,-0.26374352,0.09285314,-0.19016255,0.2031393,0.0023255544,0.18301046,0.013830271,-0.4004444,0.01063808,0.24070956,-0.037681133,-0.27570507,-0.025447374,-0.85625607,-0.22262858,0.14737618,-0.12666197,-0.1532296,-0.11168716,-0.15027937,0.18952687,-0.031116562,0.05437167,-0.23224512,0.014773384,-0.048332885,-0.24522567,0.21631053,-0.03292868
144,positive,-0.31493288,-0.04187704,0.2851403,-0.29273036,-0.21907957,0.46925783,-0.09353049,0.5260206,-0.20694843,-0.073796466,-0.015590132,0.11618409,0.44003806,-0.33673397,-0.019777361,-0.072088264,0.17812233,-0.33738354,-0.28457665,-0.17311843,0.25107047,-0.10062135,-0.17835537,0.10498262,0.12007867,0.104332745,0.012648816,0.3166775,-0.016830109,0.19684009,-0.16230302,0.15087278,-0.27397287,0.08643323,0.16448037,0.2427512,-0.10185401,-0.054475196,-0.12233384,-0.16596854,-0.24102877,-0.27042255,-0.04506453,-0.012121605,-0.0749149,-0.36786368,0.06389161,-0.120399214,0.27452084,-0.7754168,0.21353205,-0.37715316,0.3165155,0.7425423,0.0036489638,-1.7737392,-0.14689681,0.2141678,1.1571797,0.3183278,-0.30566153,0.33926997,-0.67799616,-0.49635243,0.3191976,0.07778661,0.26281568,0.4822512,-0.07388094,-0.21683058,-0.0746794,-0.46162105,-0.029878795,-0.6418608,0.33009255,0.5362101,-0.07198929,-0.012446668,-0.72368634,-0.44209126,0.4799693,-0.23285063,-0.11655393,-0.015411844,-0.8655093,-0.5884136,-0.11004524,0.38916713,-0.22142068,-0.26518738,0.4366779,0.00827899,0.14119525,0.24359255,-0.8522633,0.34434158,-0.03533443,-0.32800522,0.32998717,0.4612981
145,neutral,-0.07797126,-0.070957735,0.29935148,-0.13001297,-0.11452338,0.302282,0.027975433,0.13634762,0.0060362495,-0.065490484,0.17613734,-0.07223232,0.029464992,0.106203854,0.15090133,-0.07458034,0.06866648,-0.044916008,-0.18894535,-0.06923871,-0.02697642,0.08840973,-0.026424231,-0.05404952,0.28793412,-0.043798316,-0.044038277,-0.17011395,0.17462443,-0.04626423,-0.0033078915,0.15198691,-0.04168086,0.1444781,0.16550642,-0.0012977336,-0.036417905,0.07767951,0.22653213,0.023665115,-0.11495311,-0.041815925,-0.115496606,-0.12295327,0.0432732,0.1110833,0.112145215,-0.06546336,0.03792131,-0.41289762,-0.0548246,0.07500922,0.18359388,0.4721537,-0.120124735,-1.3474774,-0.0857314,-0.02801091,0.8679086,0.266736,0.064328685,0.4779706,-0.32035616,-0.06677094,0.32717174,-0.025168777,0.28450522,-0.04179328,-0.0335043,0.061575294,-0.04386085,-0.106817216,0.14747016,-0.3130837,0.029086942,0.11449959,0.062353857,-0.11258021,-0.37519026,-0.123748355,0.3141042,-0.31310555,-0.18963893,-0.018134661,-0.5779,-0.22599402,-0.003292545,0.19115111,0.16269214,-0.0016831763,-0.07335786,0.23706159,-0.14889906,-0.046607085,-0.17071833,0.13600121,-0.09744786,-0.17588471,0.34168714,0.16033135
