row_id,ground_truth,glove_f0,glove_f1,glove_f2,glove_f3,glove_f4,glove_f5,glove_f6,glove_f7,glove_f8,glove_f9,glove_f10,glove_f11,glove_f12,glove_f13,glove_f14,glove_f15,glove_f16,glove_f17,glove_f18,glove_f19,glove_f20,glove_f21,glove_f22,glove_f23,glove_f24,glove_f25,glove_f26,glove_f27,glove_f28,glove_f29,glove_f30,glove_f31,glove_f32,glove_f33,glove_f34,glove_f35,glove_f36,glove_f37,glove_f38,glove_f39,glove_f40,glove_f41,glove_f42,glove_f43,glove_f44,glove_f45,glove_f46,glove_f47,glove_f48,glove_f49,glove_f50,glove_f51,glove_f52,glove_f53,glove_f54,glove_f55,glove_f56,glove_f57,glove_f58,glove_f59,glove_f60,glove_f61,glove_f62,glove_f63,glove_f64,glove_f65,glove_f66,glove_f67,glove_f68,glove_f69,glove_f70,glove_f71,glove_f72,glove_f73,glove_f74,glove_f75,glove_f76,glove_f77,glove_f78,glove_f79,glove_f80,glove_f81,glove_f82,glove_f83,glove_f84,glove_f85,glove_f86,glove_f87,glove_f88,glove_f89,glove_f90,glove_f91,glove_f92,glove_f93,glove_f94,glove_f95,glove_f96,glove_f97,glove_f98,glove_f99
115,neutral,-0.06911425,0.08499822,0.5604858,0.062228482,-0.38854232,-0.21820892,0.011491099,-0.191818,0.14324144,0.13343993,-0.041455865,0.3613122,0.4244073,-0.002276081,0.09569876,-0.16852704,0.37733206,0.22337236,-0.30278423,0.45269358,0.16723442,-0.47691187,-0.1351409,-0.21960816,-0.29782113,-0.119155854,0.53828144,-0.362074,-0.042626392,0.16058293,0.046342477,0.23267755,-0.4367114,0.12754028,0.058405384,0.10761063,-0.05626894,-0.04557788,-0.007112205,-0.2797294,-0.41486266,0.006033733,0.1623499,-0.23220848,-0.04789058,-0.14678659,0.37089765,-0.3785033,-0.2018682,-0.68050957,0.6377074,0.05795269,0.47773498,0.60846525,0.0005023573,-2.1959264,0.051123474,0.05984204,1.242931,0.13446444,-0.35025454,0.562529,-0.23345213,-0.122775055,0.8857028,0.035457198,0.10563696,0.5211602,-0.25902757,-0.1514859,0.021280719,-0.13151091,-0.23097067,-0.6904705,0.470227,-0.06334519,0.06942275,-0.436697,-1.0152007,-0.24071656,0.07387038,0.017634414,-0.03136916,-0.04910627,-0.9742797,-0.61428005,0.35857278,0.093826585,-0.28653088,-0.03459992,0.0274916,-0.05154859,0.0058456575,0.093748435,-0.50125444,-0.2563089,-0.56626415,-0.46291634,0.1068991,0.22876161
116,negative,-0.097188324,0.2731825,0.21186303,0.100589626,0.02844579,-0.37489092,-0.302308,-0.12955046,-0.0070134667,0.48434332,-0.09822402,-0.18614385,0.2416587,-0.0461324,0.034464534,-0.059535764,-0.25284007,-0.21371017,-0.5853163,0.17204902,0.4105273,-0.009699088,0.16487794,-0.15820251,-0.10002392,-0.0340811,-0.17054133,-0.116415486,0.3521201,0.022970313,0.10978204,0.2562533,-0.1280933,-0.073480345,0.19893637,0.10208737,0.27195054,-0.020480838,-0.3959144,0.14893682,-0.5326034,-0.095659874,0.40051624,0.0006193618,0.1441571,-0.37980348,0.6183502,0.07372243,-0.15261817,-0.57455856,0.30042484,0.16968824,-0.025363741,1.183439,-0.10362729,-2.0550432,0.16564031,-0.39202324,1.5488853,0.19778049,0.073707305,0.42944142,-0.09406454,-0.04296689,0.6863854,0.048035238,-0.07096874,0.19251809,0.043811224,0.23408051,0.43758443,-0.39431182,-0.32122663,-0.33719087,0.07328991,-0.15734452,-0.096382864,0.038811732,-0.87974274,0.12816834,0.61354935,0.09079383,-0.2676816,-0.0121352775,-1.0986487,-0.046100676,0.09245712,0.1529445,0.16112514,-0.20647708,0.027611502,0.13267374,-0.24384965,0.018821131,-0.48849395,0.12979628,0.03351079,0.059501793,0.55137575,0.39615566
117,neutral,-0.16268347,0.17883974,0.31942105,-0.032926008,0.063333906,-0.30059507,-0.024525698,0.09945856,0.113467194,0.07962672,0.2671548,-0.0765485,0.053422153,-0.080843985,0.086284764,-0.12027187,-0.22334623,0.17519702,0.08980187,0.015458374,0.4360034,-0.057020266,-0.0040699993,0.0034984634,0.08691375,-0.0004440973,-0.07772302,-0.24766275,0.34612656,-0.06512212,-0.02711471,0.29856485,-0.044660497,0.17608976,-0.0015215367,0.3173802,0.18599536,-0.031102952,0.106975205,-0.24168895,0.12424705,-0.2158768,-0.1540114,-0.06482788,0.047892883,0.08745559,-0.07092965,-0.31868023,-0.18635741,-0.9365037,0.16488041,-0.14917807,-0.16740116,0.8531557,-0.068589464,-1.5428472,-0.08219516,0.026723659,1.2557176,0.33302382,0.12351449,0.33257946,-0.20266569,0.23090926,0.51586026,0.30170524,0.37694636,-0.22179349,0.24584766,-0.24940221,-0.0025480664,-0.19041376,0.034416746,0.028436525,0.03628722,0.16250975,0.12946214,-0.18806167,-0.37084115,-0.15318018,0.27631152,0.043145914,-0.11790344,-0.13072889,-0.59928507,-0.5001902,0.14520964,-0.5017682,-0.3039954,-0.042832848,-0.06358941,0.08624669,-0.2205743,-0.15475066,-0.49909922,-0.014512377,0.06687137,-0.09398071,0.5502074,-0.16537471
118,neutral,-0.1294751,0.15549973,0.08588269,-0.020085525,0.040967595,0.046609346,-0.2097731,0.058844794,0.031391207,-0.20797226,-0.039527882,0.05495168,0.104169324,0.005461717,-0.089587174,-0.007736091,-0.055476833,-0.11014203,-0.42380694,0.029372593,-0.122790374,-0.12651646,-0.099435486,-0.053789616,-0.051352862,-0.12467156,0.021295954,-0.14804281,0.08250439,-0.05632801,-0.23401749,0.3690327,-0.037540745,0.08535378,-0.027289957,0.29241908,0.015335569,-0.09446008,-0.13217376,-0.15012875,-0.52520716,0.024894413,0.1803113,-0.22733654,-0.182246,-0.23221727,-0.13022134,-0.014155886,-0.13972296,-0.5286817,0.14853263,0.047725674,-0.0077743377,0.72151977,0.05763886,-1.4897429,0.05357643,-0.26288196,0.933271,0.050011,-0.2216988,0.20475698,-0.090186134,-0.37887046,0.72295165,-0.033570368,0.08094763,0.30204377,-0.10620705,-0.015106744,0.22356974,-0.1575221,-0.28683415,-0.5402941,-0.0892339,-0.011458295,-0.06584107,0.07256125,-0.43461168,-0.17167053,0.2756211,-0.084616914,0.16277471,-0.11712143,-0.8853209,0.10069437,0.0004816911,0.2052109,-0.0012826241,-0.45570526,-0.03053771,0.080317885,-0.27738145,0.047210883,-0.11833031,-0.1089379,0.046733394,-0.04198498,0.33494574,0.30860367
119,neutral,-0.10727204,0.3803132,-0.15321146,0.23331416,0.018239,-0.35042578,-0.111432016,0.025799422,-0.15570277,0.2625248,-0.15222117,-0.4452374,-0.020427685,-0.1288387,0.0775836,-0.25663766,0.37515795,-0.02940216,-0.4446135,-0.037263196,0.087401584,0.119561434,0.3154519,0.054351818,0.40679276,0.2891486,0.027951926,-0.3341578,-0.009260526,0.20026064,-0.39014605,0.47525528,-0.37547255,-0.1048215,-0.05345787,0.16547312,0.4382185,0.09134379,-0.37196648,-0.123200096,-0.23823291,-0.39932793,-0.17590177,-0.038568724,0.26722425,-0.08322607,0.22991188,-0.10507867,0.04307403,-0.73775744,-0.14957045,0.22879653,-0.17877202,0.9205722,-0.010600891,-2.1267657,-0.060838047,-0.2830161,1.7740674,0.1865508,-0.14244685,0.3336706,-0.24988599,-0.038910132,0.6049972,-0.048786554,-0.09459848,0.40126902,0.389751,0.094279975,0.5384616,-0.333256,-0.18397713,-0.41960198,0.06312964,-0.22403675,-0.34162027,0.13068739,-0.66484743,-0.10656662,0.7953926,-0.091222815,-0.05361263,0.43232888,-0.8924612,0.087072566,-0.081100024,-0.07584959,0.33094358,0.00032212693,-0.3191625,0.32112685,-0.103618525,-0.3497799,-0.46710882,0.1488712,0.15382484,-0.04825187,0.5816069,0.32417
120,negative,-0.117672555,0.28560922,0.35050064,-0.17582121,0.013838385,-0.07000241,-0.10437516,-0.055524074,-0.032134376,0.0062855324,0.0226124,0.099628374,-0.082083516,0.022190515,0.0336839,-0.110972814,0.22324727,-0.004484577,-0.28658715,0.052998826,0.19861335,-0.08052016,0.08385861,0.094789654,-0.029969526,-0.12393172,-0.14435343,-0.2678924,0.12577006,-0.10774351,-0.131126,0.22377549,-0.091907695,-0.048991773,-0.031921376,0.04465503,0.058648307,0.03434791,-0.13750193,0.11328897,-0.4683938,-0.32870618,-0.035642613,-0.14240345,-0.06616723,-0.071930036,0.2590373,-0.07676763,-0.37484822,-0.55799454,0.071572356,-0.015894527,0.0928351,0.7649931,0.037564088,-1.7485018,0.09049363,-0.10623631,1.3281413,0.2654657,-0.029402187,0.16592044,-0.08955834,-0.21173474,0.8236764,0.2033527,-0.041553948,0.09427104,0.21674697,-0.045625526,0.12346918,0.01729349,-0.25076762,-0.32518938,-0.041552063,-0.040053193,-0.025184976,0.13967633,-0.60686225,0.038077578,0.3931694,0.0662146,-0.078773804,-0.11882047,-0.8130738,-0.023659837,-0.38618192,-0.057319164,0.17125212,-0.3224111,-0.037097193,-0.004417581,-0.020302515,0.06351743,-0.07000173,0.10711119,-0.005355616,-0.1646146,0.48016405,0.117437094
121,neutral,-0.058011234,-0.012519909,0.35511714,-0.43698022,0.04529949,-0.120220035,0.04623384,-0.13792719,-0.26224452,-0.15046796,-0.027038122,-0.18538415,-0.15460737,-0.07986666,0.064533755,-0.27444,0.11321551,-0.13818347,-0.4176454,-0.040037535,0.2424569,-0.059767924,0.1180322,0.18912438,0.15126002,0.11077535,0.030487113,-0.25535184,0.16488792,0.10214672,-0.09955731,0.27123004,-0.1125161,0.16280939,0.056315664,0.023923788,-0.11689856,-0.0046958714,-0.02744889,-0.04883161,-0.57408834,-0.011702024,0.115321785,0.12144926,0.09661972,-0.109318726,0.13549985,-0.30680925,-0.059686843,-0.4876448,0.21746784,0.15188588,0.046409823,0.61459285,0.035866193,-1.9736195,-0.08069448,-0.13188288,1.1590106,0.42305824,-0.041717224,0.493129,-0.020411726,-0.38666576,0.62681895,-0.09654957,0.13693172,0.28944013,-0.091614835,0.19484729,0.19186513,-0.07027643,-0.41923416,-0.32973602,0.025629885,0.018928686,0.18657412,0.09126931,-0.7206129,0.26547784,0.5497076,-0.2624749,-0.09560861,0.13748609,-0.8273858,-0.12529051,-0.15461232,0.08585297,-0.025071071,-0.4473629,-0.055564675,0.101689726,-0.055318106,0.18721977,-0.47721595,0.3029814,-0.009203121,-0.09073132,0.42051327,0.005307146
122,neutral,0.24586242,0.029690722,-0.23845264,-0.31082565,0.7441926,0.17050809,-0.4024805,0.044749733,-0.4084883,0.004886298,-0.14749154,-0.3774211,0.30877906,0.03524159,-0.026301863,0.810267,-0.09881677,0.039391898,-0.039653648,-0.28724366,0.30072322,0.09032305,0.4820751,-0.80108935,0.5797993,-0.41913587,0.32388014,0.04810982,0.15186654,0.19695625,-0.12397572,0.3887459,-0.21148519,0.3060976,-0.34815773,0.34143248,0.065318644,0.07583743,-0.32929608,-0.36991218,-0.27090454,-0.37304124,-0.3183041,-0.009574873,0.14737493,-0.14110486,0.13395643,-0.15997586,0.39585274,0.1368317,0.06458405,-0.15909877,0.5325793,0.63860667,-0.46558994,-2.2889268,-0.3828582,-0.06653931,0.6833925,0.23365372,-0.034356326,0.8343712,-0.40550795,-0.092093416,0.9398389,-0.10638443,0.28069606,0.30841282,0.3235247,0.16128436,-0.1258416,-0.14574195,-0.33844274,-0.3751075,-0.20832182,-0.2970379,0.42178085,0.117269576,-0.7817085,-0.1274932,0.040081926,0.0008408246,0.61170644,-0.07538234,-0.82469845,-0.28894636,-0.4017922,-0.07806302,0.3018523,-0.23954219,0.33597714,-0.19257896,0.65184456,0.07362659,-0.35275558,0.010153489,0.118833356,-0.22729704,0.5210043,0.22444296
123,negative,-0.15327978,-0.13062134,0.34023666,-0.10468414,-0.11073234,-0.43810296,-0.28879407,0.010314485,-0.23260868,0.099051714,0.015494048,-0.17885642,0.09613336,0.038119283,0.016090224,0.028629955,-0.048736803,0.0323015,-0.45714638,-0.010324039,0.30203024,-0.23705235,-0.09964472,0.032057237,-0.1184009,0.078011096,-0.019501338,-0.18259954,0.14197129,0.15135536,0.045459367,0.41402182,-0.39605415,-0.10199189,-0.23524228,0.20425369,0.051261615,-0.023318129,-0.09162997,-0.11165439,-0.34521437,-0.25877705,0.23439185,-0.067073174,0.16205046,-0.013149939,0.13485259,0.15993413,-0.28914303,-0.67560655,0.21876368,0.10117583,-0.005671779,0.6908214,-0.03116901,-1.7256035,0.04691987,-0.3095217,1.1805468,0.2749501,0.1085124,0.20446026,0.058643367,-0.112437114,0.5706626,0.003322732,0.066919945,0.36346817,-0.032652892,0.0029946396,0.15025394,-0.08606834,-0.15081275,-0.3680899,-0.13940133,0.051030852,0.06694766,0.2497737,-0.6147625,0.0736983,0.6200613,0.019432291,-0.19763903,0.106634915,-0.7136808,-0.36481833,-0.051498715,0.24557422,0.14286168,-0.47314802,0.051227026,-0.104572706,-0.19918032,-0.025953146,-0.38033408,0.26198733,0.11448825,-0.20153992,0.29535386,0.11018549
124,negative,-0.27998018,0.24273269,0.37900013,-0.11373651,-0.18213908,0.30593377,-0.40659446,-0.06858643,-0.059825093,-0.11211955,0.096449494,0.019172652,0.08887322,0.20105237,-0.035655927,-0.29442656,0.22496168,0.2581176,-0.5184285,0.14870726,0.078630015,-0.030658519,0.12518501,-0.22302476,-0.12315951,-0.08160432,-0.17382842,-0.47528479,0.16310252,-0.238011,0.019686874,0.6509073,-0.1361355,-0.10889852,-0.063968636,0.39273292,-0.027320145,0.11307938,0.07604909,-0.045983452,-0.34132987,-0.081798226,0.060644254,-0.24489406,-0.3953245,-0.27414653,0.09059199,-0.09546143,-0.17225288,-0.59315807,0.25827336,-0.115743615,0.12677646,0.8362616,0.12129045,-1.6686828,0.15763177,-0.033077348,1.1639045,0.47063872,-0.06224555,0.5539151,-0.0701132,-0.3112334,0.73186976,-0.011519238,0.5572256,0.4119844,0.13403045,-0.044548083,-0.114856906,-0.122841805,-0.03809751,-0.36580753,-0.06320103,-0.025910804,-0.21590184,0.08546426,-0.598757,0.13728316,0.39272344,-0.079639524,-0.34621546,-0.3157559,-1.3929963,-0.21434796,-0.21273348,0.07835607,-0.06325291,-0.5207981,0.079286255,-0.1675255,-0.02248793,-0.10530452,-0.24972464,0.1402044,-0.11801795,-0.4171015,0.17046987,0.18086676
125,neutral,-0.12279023,0.5074258,0.38312203,-0.2635206,-0.49763036,-0.10479036,-0.46461827,0.40538564,0.29008204,-0.11813507,-0.1528832,0.38618064,0.6003431,0.007472666,-0.4870703,-0.4066097,0.23654844,0.648811,-1.0397022,0.2660413,0.1666913,-0.1666063,-0.0056558787,-0.307755,-0.42383865,-0.028706526,-0.19345634,-0.6478524,0.25288635,-0.58840305,0.34681305,0.71734565,-0.18439151,0.16741441,0.43810996,0.33776066,0.15376419,0.12279261,0.16289803,-0.30243447,-0.74078906,-0.17173067,0.10938089,-0.47920257,-0.3974522,-0.45127034,0.089754045,-0.18592806,-0.23461205,-0.9408997,0.4163845,-0.07328059,-0.17518914,1.3274225,0.011699304,-1.8863237,0.043252733,-0.24419527,1.5839303,0.5543862,-0.09316346,0.4131448,-0.5285889,-0.43451005,1.158761,0.327166,0.19747895,0.71332765,-0.32966274,-0.5313817,0.24403274,-0.58997154,-0.23160858,-0.38876194,0.010732313,-0.1932425,-0.2170156,-0.06206275,-0.88596857,-0.18361638,0.8697225,-0.304582,-0.77698594,-0.243463,-1.8391522,-0.33431038,0.23663057,0.033802617,-0.22153215,-0.09264203,-0.20989235,-0.23540615,-0.189834,-0.3606823,-0.5596913,0.12201981,0.04200981,-0.6625787,0.45335746,0.254577
126,negative,-0.18153,0.2490435,0.33556715,-0.0087855,-0.008125096,-0.14033176,-0.18476109,-0.032781057,0.16833687,-0.010766312,0.010694098,0.055323094,-0.03918574,0.079031646,-0.010655764,-0.34306094,0.021096185,0.043499354,-0.2865532,0.18696146,0.25351775,0.03182971,0.07185456,0.08266649,0.049585722,-0.035161205,-0.071745366,-0.37086937,0.10134022,-0.031520836,0.10894262,0.41871598,-0.2188767,-0.09503014,-0.06358749,0.20036726,0.07613557,0.097194895,-0.23330303,-0.10780454,-0.25399598,-0.16936317,0.027038097,-0.051401913,0.055850267,-0.10197435,0.11915043,-0.13985938,-0.2149546,-0.7167445,0.05386773,-0.03852526,0.24401678,0.7588801,-0.06446301,-1.717728,0.08251383,-0.030549651,1.2225796,0.23182991,-0.07031553,0.3484762,-0.124710076,-0.14859636,0.49570462,0.095481336,0.26166284,0.22351606,0.06860787,-0.2679784,0.11747807,-0.26611066,-0.23761031,-0.14133915,0.03917252,0.026046604,-0.123094596,0.19696449,-0.76498884,0.1337122,0.49134272,0.02377972,-0.19582258,0.013083518,-0.87433475,-0.117652036,-0.012088454,0.0936432,0.015765669,-0.6174421,0.0975908,-0.07634627,0.042806,-0.12623924,-0.5050875,0.037793305,0.1189051,-0.2689474,0.39250872,-0.036909126
127,neutral,-0.2812971,0.3979445,0.27503672,-0.008528591,0.40116698,-0.35766575,-0.28882733,-0.034913253,0.41944534,0.20208614,0.06812601,-0.10409386,0.104499936,0.015357385,0.24623635,-0.16441727,0.2241733,0.0056861076,-0.25046855,0.12649508,-0.07045166,-0.12299529,0.41103,-0.004075266,-0.17505886,-0.3954668,0.11108837,-0.11772878,-0.19627696,0.24105561,-0.23654789,0.3109124,-0.09892523,-0.0068815085,0.30213442,-0.16270202,-0.1124702,0.10729718,-0.22479707,-0.035144743,-0.21660611,-0.29555333,0.035380527,-0.12250015,0.2676721,0.10909776,0.32708824,0.2287514,-0.123755865,-0.28467792,0.22677666,-0.07989397,0.070048936,0.92010784,0.15050222,-2.0370543,-0.17540477,-0.28512904,1.5148313,0.33169702,-0.026735483,0.09755732,0.0717308,0.0010240809,0.5428096,0.2712522,-0.030220572,-0.26362103,0.58822525,-0.023472734,0.1321247,-0.28227276,-0.12463327,-0.3851584,0.31088564,-0.5139,0.06491683,0.24994075,-0.6884359,-0.082255736,0.44828698,0.382916,-0.45238492,0.18574414,-1.0413783,0.109611616,0.128252,-0.07005906,0.056619205,-0.091130435,0.13224222,0.17306282,-0.056227826,0.1736889,-0.049065877,0.19183667,0.16630544,-0.056369852,0.49187157,0.255721
128,neutral,-0.21345754,0.33002284,0.33122087,0.15817828,0.16914229,-0.4968406,-0.13551614,-0.02652785,0.095862515,0.7043766,-0.03947993,-0.22316389,0.2847364,0.038472537,-0.17086628,-0.05567873,0.40736583,0.034656327,-0.12972245,0.007171308,0.26131922,-0.12717181,0.36990148,0.0540661,0.057448428,-0.10753362,-0.18877044,0.14820485,0.1618722,0.08230671,-0.13632503,0.33574262,-0.12769471,-0.12116013,0.1665504,-0.057646472,0.24321805,-0.21319418,0.107812025,-0.102696665,-0.33746234,-0.30472925,0.2201277,0.12933606,0.472288,-0.346528,0.13923812,-0.009080717,-0.23342022,-0.41542578,0.1284316,0.36862093,-0.054310028,1.0001885,-0.004514941,-1.5446787,0.05225242,-0.13790889,1.5261846,0.24117382,0.084081374,0.3125932,0.060765635,0.36889088,0.3492482,0.06590761,-0.036261052,0.10404608,0.09212502,0.1601848,0.21020563,-0.48065776,0.15523843,-0.121488824,0.12278822,0.012534905,0.14654893,0.16778076,-0.8216355,0.17643227,0.788285,0.028944334,-0.29175183,0.12085699,-0.74375063,-0.23381156,0.06999469,-0.0129185105,-0.021535236,-0.2085975,-0.012618993,-0.06640204,-0.25098124,0.031708743,-0.43561697,0.07707083,-0.34309843,0.02711652,0.43126002,-0.21253261
129,negative,-0.08502866,0.15273473,0.03159045,0.13521296,-0.06799731,-0.3550449,-0.1385159,0.10211101,-0.07938925,0.3802377,-0.15743917,-0.079622105,0.08729861,-0.057384036,0.1058724,0.03755555,-0.27606082,0.008232213,-0.40173826,-0.10990267,0.49346602,-0.18150727,0.18888572,-0.035231095,0.23677747,0.04588064,-0.22459063,-0.0026456958,0.13443941,0.008497735,-0.19471338,-0.009099096,-0.09285746,0.1143076,-0.1024749,-0.09412926,0.27753562,-0.24257064,-0.17827798,0.12368948,-0.4074542,-0.100317426,0.12325409,-0.06062293,0.36313614,-0.1578712,0.31276163,-0.09917799,0.093897335,-0.61323214,0.13668497,0.104487576,0.022400413,0.87504876,-0.11929911,-2.0364735,0.01711315,-0.19016999,1.4645281,0.40486774,-0.16821636,0.3395512,-0.16507635,-0.15663163,0.587374,0.15682225,-0.05236234,0.027429203,0.0035672276,-0.12699136,0.05115197,-0.31038243,-0.40408644,-0.44571373,0.1352062,0.08164786,0.022037663,0.001782571,-0.8116309,0.108026884,0.7880747,-0.069810525,-0.38140884,0.022163732,-0.87952876,-0.28700885,0.124703474,0.07780264,0.046780843,-0.22773491,0.07759672,0.15097408,-0.3938555,0.034963567,-0.50695133,0.21691282,0.24558116,0.10208279,0.4814705,0.13656662
130,neutral,-0.093516365,0.15794092,0.2851788,0.0062910644,0.044318393,-0.38376936,-0.167008,-0.061619274,-0.073257014,0.05308566,0.07925414,-0.07743011,0.030761406,0.04577141,-0.06141666,-0.20009147,0.022159807,-0.109236725,-0.23093484,-0.041052934,0.2176251,-0.1877508,0.105811894,0.07020697,0.023152448,0.19264264,-0.12750287,-0.0023416167,-0.026461922,-0.06783948,-0.06419623,0.31193796,-0.13032238,-0.09774015,-0.03448996,-0.0066019637,0.023148734,0.16493829,-0.09108827,-0.070914105,-0.24688555,-0.29519197,-0.08449878,0.03330288,-0.028296694,-0.03002282,0.13973813,-0.041867353,-0.10999571,-0.5502836,0.27137,0.1801792,0.011339658,0.68231565,-0.09813606,-1.7732896,0.033167396,-0.28666854,1.2580253,0.26955333,-0.040240083,0.20199823,-0.051341873,-0.112916686,0.56106824,0.05132462,0.0716758,0.042380672,0.28107357,-0.113035604,0.11992977,-0.0813259,-0.031091604,-0.19728896,0.05967452,-0.22713998,0.0003353927,-0.023296667,-0.6504941,0.16060291,0.6542123,-0.0015179953,-0.19682506,0.0778682,-0.8106371,-0.09348646,0.073925346,-0.18089628,-0.0034637284,-0.38441125,-0.063367695,-0.062732816,-0.13611148,-0.14149503,-0.35181355,0.19984286,0.069852255,-0.25955436,0.31978744,0.2448837
131,negative,0.00081273325,0.02269392,0.19329727,-0.06851449,0.12438825,0.18546894,-0.11113172,-0.13361634,0.4107102,-0.270017,0.07351674,0.1054623,0.25201377,-0.3447244,-0.01053193,0.043665055,-0.018586088,0.32726806,-0.05991099,0.41423702,0.4901568,0.07983001,-0.22623448,-0.13076709,0.32526067,0.32629174,-0.17488861,-0.25244948,0.27609977,0.12838948,-0.34387693,0.2194336,-0.11031055,0.047672514,-0.07919861,0.23409884,-0.23039111,0.08912928,-0.019718988,-0.47710675,-0.13599795,0.25600892,-0.19462053,-0.2627916,-0.15746774,-0.20140027,0.013384937,0.004703197,0.18162005,-0.18974517,-0.20010121,0.05917442,0.23954888,0.8201647,-0.32370582,-1.5096143,-0.038801912,-0.00026393097,0.6451623,0.24982698,0.06305866,0.57174724,-0.55169594,-0.12730567,0.6954433,0.20322551,0.23190469,0.30682305,-0.2871267,-0.29190606,0.025240203,0.14940096,-0.096064106,-0.059034407,0.09397167,0.6221427,-0.049513362,-0.023288304,-0.60188764,-0.022374094,0.12789004,-0.12817787,-0.57252675,0.025500182,-1.1615391,-0.1308055,-0.27080423,-0.26544148,0.27484846,-0.15548694,-0.10987355,-0.14487782,-0.10921234,-0.20365365,-0.052163318,-0.2224677,-0.24234414,-0.34936908,0.35834125,0.23821051
132,neutral,-0.30080494,0.0041792947,0.23343082,0.0659233,-0.13343841,0.18926257,-0.18712905,0.07406545,0.17943572,0.49823633,-0.16286696,-0.06966488,0.33069497,0.0767443,0.021716746,-0.17491585,0.05054775,-0.25390986,-0.49055773,0.2426881,0.49454466,-0.20076331,0.2722849,0.054233044,-0.16284853,-0.29045966,-0.21153072,-0.26019967,0.088160895,-0.10710828,0.010830668,-0.0746881,-0.12730809,0.1282526,-0.012128433,-0.09772877,0.2155247,0.19359964,0.16009758,0.0025630968,-0.6156982,-0.19260105,0.0735939,-0.06068716,0.59827435,0.014475965,0.17769368,-0.18557705,-0.06701352,-0.43733642,0.03894695,-0.020389833,0.026714005,0.82518625,0.021739503,-1.4073586,-0.13418412,-0.4361357,1.5511162,0.30549774,-0.037861217,0.26925385,0.12045086,-0.19290692,0.511932,0.012045424,-0.18538171,0.10490672,-0.121850275,0.13851328,-0.010268163,-0.45210084,-0.36265323,-0.45320854,0.25505832,0.10805551,0.18401341,0.38258633,-0.5875576,0.11757809,0.74444747,0.15213585,-0.45045182,0.15873161,-0.7381211,-0.14270435,0.10419576,0.06735253,0.10181848,-0.13670795,0.3105457,-0.102732554,-0.156187,0.015855132,-0.7034046,0.3258705,-0.09714816,0.21793775,0.4603008,0.00818165
133,neutral,-0.10170793,0.18817253,0.37068713,-0.31949073,-0.25949758,0.10668821,-0.10668635,0.2793646,-0.06871569,-0.2258018,0.049347278,0.03147227,0.024901904,-0.2408511,0.20315465,-0.18952058,0.007765072,0.11888969,-0.32675594,0.18267724,-0.075997256,-0.20086719,0.015786184,-0.0698386,-0.044775654,-0.15224814,0.0071975845,-0.2762367,0.431369,-0.100328766,-0.2636942,0.2993551,-0.16138692,0.14419812,-0.063801154,0.2937232,-0.2812674,-0.13107038,0.25888684,-0.2386063,-0.37036827,-0.15622613,0.009055134,-0.3703431,-0.10853124,-0.092245564,-0.03126089,-0.48580343,0.06660077,-0.815753,0.1901544,-0.12682901,0.035332218,0.500804,-0.09097838,-1.7704087,-0.21531712,-0.048235577,1.1610844,0.1203994,-0.4003818,0.6561525,-0.23984088,-0.1353968,0.5808909,0.006387,-0.018811394,0.3032758,-0.31753024,-0.34917384,0.07321568,-0.056551427,-0.24292284,-0.61772853,-0.008454079,0.21056779,-0.22682396,-0.148463,-0.3362746,-0.3521411,0.3730314,-0.33081254,-0.18051754,-0.0757414,-0.934893,-0.040675227,0.017419014,-0.11945732,-0.19890891,-0.095162965,0.12918286,0.09261265,-0.12206348,0.023484815,-0.41309023,0.037376974,0.10673958,-0.10715503,0.24677351,0.32519916
134,negative,0.026145346,-0.059903555,0.22278477,0.149333,0.01537267,-0.14921579,-0.22067839,0.22549722,0.113641694,0.3249813,-0.0043002074,-0.16399659,0.30551854,0.2020306,-0.10337178,-0.11292451,0.003270804,-0.34232965,-0.7823441,-0.078329034,0.3897027,-0.22337814,0.078798786,-0.045298792,0.020343618,0.03466977,-0.27028292,-0.15060547,0.70401496,-0.021381877,0.13792697,0.14768706,-0.2978828,0.24822561,-0.18286955,0.14284599,0.2561746,-0.15380967,-0.29835248,-0.046440255,-0.5460094,0.11295238,0.34679085,-0.057472337,0.19881389,-0.31963012,0.1689933,-0.036985178,-0.09521202,-0.5599604,0.23640004,0.07911408,0.21604186,0.8333479,-0.2677024,-1.5654421,0.05664039,-0.3226261,1.2612274,0.23119473,-0.06993431,0.060766034,-0.14789476,-0.26604208,0.47936568,-0.008878588,0.0975846,0.5466623,-0.3063869,-0.07368656,0.036507465,-0.4294931,-0.24983422,-0.51953095,0.03465347,0.2821151,-0.0038953268,0.0774286,-0.8498076,0.06691327,0.63028014,-0.1154936,-0.25482166,0.06642313,-0.49632895,-0.10828466,0.114522055,0.21794753,0.18072557,-0.34193304,0.032085504,-0.104098655,-0.33642355,0.3285822,-0.71412927,0.13152891,0.019829554,0.112077564,0.4708946,0.117748775
